stop_id,stop_code,stop_name,street_name,latitude,longitude,direction,zone
N3114134E101598838,PJ578,Komersial Ss25,Jalan SS 25/23,3.1141344916511,101.59883809279,2,1
N3114181E101465796,,Perumahan Anjung Sari,Jalan Setia Perdana U13/24,3.114181,101.465796,2,1
N3114211E101740875,AJ286,Pandan Safari,Jalan 3/1,3.114211,101.740875,2,1
N3114212E101466073,,Perumahan Anjung Sari,Jalan Setia Perdana U13/24,3.114212,101.466073,1,1
N3114216E101632624,PJ302,Quill 9,Jalan Prof Khoo Kay Kim,3.114216,101.632624,1,1
N3114236E101720360,KL329,Masjid Azzubair Ibnul Awwam,Jalan Sekilau,3.114236,101.72036,2,1
N3114247E101741057,AJ275,Pandan Perdana (Selatan),Jalan Perdana 3/1,3.1142465789033,101.74105738188,2,1
N3114247E101741060,AJ275,Spg Safari Park,Jalan 3/1,3.1142466,101.74106,1,1
N3114271E101632923,PJ276,Dutch Lady Industries,Jalan Prof Khoo Kay Kim,3.114271,101.632923,2,1
N3114273E101587679,PJ565,PPR Lembah Subang Blok B,Jalan PJU 1a/46,3.114273,101.587679,2,1
N3114309E101650787,PJ258,PPUM,Jalan Universiti,3.114309,101.650787,2,1
N3114339E101720440,KL330,Masjid Azzubair Ibnul Awwam (Opp),Jalan Sekilau,3.1143389,101.72044,2,1
N3114366E101741958,,Stadium MPAJ,Jalan Perdana 6/2,3.114366,101.741958,1,1
N3114403E101621236,PJ581,Petron Seapark,Jalan SS 2/24,3.114403,101.621236,2,1
N3114418E101758672,AJ265,Taman Muda (Selatan),Jalan Mawar,3.114418,101.758672,2,1
N3114439E101526866,SA517,Komersial D'pangkin,Persiaran Gerbang Utama,3.114439,101.526866,2,1
N3114447E101758760,AJ265,Taman Muda Selatan,Jalan Mawar,3.114447,101.75876,1,1
N3114452E101651002,PJ248,PPUM Main Gate,Jalan Universiti,3.1144523951478,101.65100238888,1,1
N3114517E101590901,PJ672,Pusat Dagangan NZX,Jalan PJU 1a/41,3.114517,101.590901,1,1
N3114518E101590912,PJ672,Pusat Dagangan Ara Damansara,Jalan PJU 1a/41,3.114518,101.590912,1,1
N3114748E101661810,KL1441,KL Gateway - LRT Universiti,Lebuhraya Persekutuan,3.1147478848012,101.66181039156,2,1
N3114785E101765283,AJ251,Perumahan Teratai,Jalan Teratai 1/1,3.114785,101.765283,1,1
N3114872E101468336,,Perumahan Setia Perdana,Jalan Setia Perdana U13/24,3.114872,101.468336,1,1
N3114873E101761540,AJ255,Taman Seraya (Barat),Jalan Mawar,3.114873,101.76154,2,1
N3114939E101761604,AJ255,Taman Seraya (Barat),Jalan Mawar,3.114939,101.761604,1,1
N3114987E101761285,AJ427,Taman Seraya (Barat),Jalan Mawar,3.114987,101.761285,1,1
N3115046E101468444,,Perumahan Setia Perdana,Jalan Setia Perdana U13/24,3.115046,101.468444,2,1
N3115084E101764094,,Taman Bukit Teratai,Jalan Teratai 1/2,3.115084,101.764094,2,1
N3115126E101761635,AJ427,Taman Seraya (Barat),Jalan Mawar,3.115126,101.761635,1,1
N3115151E101764188,AJ250,Taman Bukit Teratai,Jalan Teratai 1/2,3.115151,101.764188,1,1
N3115183E101738940,AJ277,Pandan Vista,Jalan 2/1,3.115183,101.73894,1,1
N3115314E101713016,KL2517,The China Press,Jalan Lima,3.115314,101.713016,2,1
N3115364E101739140,AJ284,Pandan Vista,Jalan 2/1,3.115364,101.73914,2,1
N3115394E101585498,PJ564,PPR Lembah Subang Blok E,Jalan PJU 1a/46,3.115394,101.585498,2,1
N3115425E101614453,PJ625,BP Specialist Centre (Opp),LDP,3.115425,101.614453,2,1
N3115456E101763240,AJ254,Taman Seraya (Timur),Jalan Mawar,3.115456,101.76324,2,1
N3115468E101763206,AJ254,Taman Seraya (Timur),Jalan Mawar,3.115468,101.763206,1,1
N3115573E101762985,AJ334,Taman Seraya (Timur),Jalan Mawar,3.115573,101.762985,1,1
N3115575E101762988,AJ334,Taman Seraya (Timur),Jalan Mawar,3.115575,101.762988,1,1
N3115583E101668292,KL1100,LRT Kerinchi,Jalan Pantai Baru,3.115583,101.668292,2,1
N3115654E101614118,PJ626,BP Specialist Centre,LDP,3.1156536983894,101.61411791892,2,1
N3115683E101596143,PJ5,Prima Avenue (Opp),Jalan Bukit Mayang Emas,3.115683,101.596143,1,1
N3115781E101741784,AJ273,SK Pandan Perdana,Jalan Perdana 3/1,3.115781,101.741784,2,1
N3115787E101707969,KL2513,Damai Residence,Jalan Sg Besi,3.115787,101.707969,1,1
N3115809E101816964,KJ148,Taman Indah Jaya,Jalan Hulu Langat,3.1158085314885,101.81696414859,2,2
N3115839E101741760,AJ273,SK Pandan Perdana,Jalan 3/1,3.115839,101.74176,1,1
N3116036E101741745,AJ287,SK Pandan Perdana (Opp),Jalan 3/1,3.116036,101.741745,2,1
N3116053E101595380,PJ4,Prima Avenue,Jalan Bkt Mayang Emas,3.1160534316871,101.59537958923,2,1
N3116136E101724360,KL331,Flat Sri Pulau Pinang Blok 13,Jalan Ikan Emas,3.116136,101.72436,1,1
N3116174E101528685,,Plaza Jelutong Seksyen 8,Jalan Jendela U8/20,3.116174,101.528685,2,1
N3116222E101622244,,SS2,,3.116222,101.622244,2,1
N3116343E101676108,KL2148,Mid Valley South Court,Lingkaran Syed Putra,3.11634269,101.6761083,2,1
N3116364E101763550,AJ244,Taman Seraya (Utara),Jalan Teratai 1/2,3.116364,101.76355,1,1
N3116378E101739610,AJ278,Pandan Perdana Deluxe,Jalan 2/1,3.116378,101.73961,1,1
N3116417E101739730,AJ283,Pandan Perdana Deluxe,Jalan 2/1,3.116417,101.73973,2,1
N3116426E101578068,PJ680,H2o Residence,Jalan PJU 1/1,3.116426,101.578068,2,1
N3116428E101724236,KL320,Flat Sri Pulau Pinang Blok 13 (Opp),Jalan Ikan Emas,3.1164277,101.724236,2,1
N3116437E101528539,,Plaza Jelutong Seksyen 8 (Opp),Jalan Jendela U8/20,3.116437,101.528539,1,1
N3116453E101671838,KL1802,Kuarters TNB (Dahlia),Lebuhraya NPE,3.116452747602,101.6718384715,2,1
N3116481E101763662,AJ404,Taman Seraya (Utara),Jalan Teratai 1/2,3.116481,101.763662,1,1
N3116488E101759597,,Dewan Komuniti Taman Muda (Opp),Jalan Bunga Mawar,3.116488,101.759597,2,1
N3116491E101643032,PJ269,Nissan Service PJ,Jalan Kemajuan,3.116491,101.643032,1,1
N3116558E101630662,PJ275,Sin Chew Media,Jalan Prof Khoo Kay Kim,3.116558,101.630662,2,1
N3116562E101759721,,Dewan Taman Muda,Jalan Bunga Mawar,3.116562,101.759721,1,1
N3116648E101728274,KL1703,Kompleks Darul Puteri,Jalan Cheras,3.116648,101.728274,2,3
N3116669E101728190,KL1703,Kompleks Darul Puteri,Jalan Cheras,3.1166694,101.72819,1,1
N3116703E101727930,KL354,Kompleks Darul Puteri,Jalan Cheras,3.1167028,101.72793,2,1
N3116736E101727994,KL354,Kompleks Darul Puteri (Opp),Jalan Cheras,3.116736,101.727994,1,3
N3116761E101670344,KL1099,SK Bangsar,Jalan Pantai Baru,3.1167609772467,101.67034409462,2,1
N3116770E101719315,KL318,Flat Sri Johor Blok 3,Jalan Jelawat,3.1167696,101.719315,2,1
N3116863E101593509,PJ6,Prima Avenue,Jalan Bukit Mayang Emas,3.116863,101.593509,1,1
N3116900E101726220,KL322,Flat Sri Sabah,Jalan Iakan Ayu,3.1169,101.72622,1,1
N3116964E101563837,SA906,Bulatan Subang Airport,Jalan Lpgn Terbang Subang Lama,3.116964,101.563837,2,2
N3117022E101649783,PJ247,Mahsa University (Timur),Jalan Universiti,3.117022,101.6497826,1,1
N3117028E101670633,KL1112,SK Bangsar (Opp),Jalan Pantai Baru,3.1170278817151,101.67063325726,1,1
N3117036E101623111,PJ712,Balai Polis Seapark,Jalan SS 2/24,3.117036,101.623111,1,1
N3117092E101564526,SA905,Petronas Subang Airport,Jalan Lpgn Terbang Subang,3.1170923091616,101.56452590626,1,2
N3117133E101662474,KL1102,Masjid Ar-Rahman UM,Lingkungan Budi,3.1171330559243,101.66247395852,1,1
N3117171E101590878,PJ673,Cantara Residences,Jalan PJU 1a/3,3.117171,101.590878,1,1
N3117175E101620643,PJ346,Perumahan SS2,Jalan SS 2/55,3.117175,101.620643,2,2
N3117204E101767782,AJ252,Perumahan Taman Melur 1,Jalan Teratai 1/1,3.117204,101.767782,1,1
N3117224E101667171,KL1191,IPD Pantai,Jalan Pantai Baharu,3.117224,101.667171,2,3
N3117239E101726330,KL321,Flat Sri Sabah,Jalan Ikan Ayu,3.117239,101.72633,2,1
N3117254E101620886,PJ347,Komersial SS2 (Poh Kong),Jalan SS 2/55,3.1172538268936,101.62088640147,1,1
N3117278E101620978,PJ347,Pusat Perniagaan SS2 (Selatan),Jalan SS 2/55,3.1172782,101.6209777,1,1
N3117409E101576954,PJ775,Lotus Ara Damansara,Jalan PJU 1a/3,3.117409,101.576954,2,1
N3117423E101571946,PJ678,Pangsapuri Seri Jati,Jalan PJU 1a/5,3.117423,101.571946,1,1
N3117483E101719780,KL1999,Flat Sri Pulau Pinang Blok 1,Jalan Ikan Emas,3.1174834,101.71978,1,1
N3117502E101584574,PJ830,Balai Polis Ara Damansara,Jalan PJU 1a/1,3.117502,101.584574,1,1
N3117598E101667121,KL1111,IPD Pantai,Jalan Pantai Baru,3.1175978325419,101.6671213878,1,1
N3117709E101590835,PJ673,Whinchester (Opp),Jalan PJU 1a/3,3.117709,101.590835,1,1
N3117814E101710102,KL2518,Wisma Trax,Jalan Lima,3.117814,101.710102,2,1
N3117831E101630547,PJ274,Sin Chew Daily,Jalan Universiti,3.117831,101.630547,2,1
N3117885E101818688,KJ147,SMK Abdul Jalil (Opp),Jalan Hulu Langat,3.1178845659246,101.81868835002,2,2
N3117936E101740616,AJ282,Perdana Villa,Jalan 2/1,3.117936,101.740616,2,1
N3117962E101648049,PJ260,Mahsa University (Barat),Jalan Universiti,3.117962,101.648049,2,1
N3118025E101625250,PJ348,Jejantas SS2/24 (Utara),Jalan Ss2/24,3.118025,101.62525,1,1
N3118032E101672601,KL1098,LRT Abdullah Hukum,Jalan Bangsar,3.1180320477095,101.67260077298,2,1
N3118036E101629488,PJ713,Menara Am First,Jalan Harapan,3.118036,101.629488,1,1
N3118040E101591067,PJ829,Winchester,Jalan PJU 1a/3,3.11804,101.591067,1,1
N3118050E101721660,KL332,Indah Mas Apartment,Jalan Ikan Emas,3.11805,101.72166,1,1
N3118055E101625243,PJ348,Seksyen 19,Jalan SS 2/24,3.118055,101.625243,1,1
N3118058E101740585,AJ470,Perdana Villa,Jalan 2/1,3.118058,101.740585,1,1
N3118122E101629172,PJ716,Menara Amfirst,Jalan Harapan,3.118122,101.629172,2,1
N3118124E101659323,KL1103,Kolej Kediaman Pertama,Lingkungan Budi,3.118124,101.6593226,2,1
N3118131E101818611,KJ77,SMK Abdul Jalil,Jalan Hulu Langat,3.1181307348531,101.81861147702,1,2
N3118146E101763393,AJ342,Taman Melur (Barat),Jalan Teratai 1/2,3.118146,101.763393,1,1
N3118161E101721900,KL319,Indah Mas Apartment,Jalan Ikan Emas,3.1181612,101.7219,2,1
N3118196E101588640,PJ400,Ara Permata,Jalan PJU 1a/1,3.118196,101.58864,1,1
N3118222E101645127,PJ263,SMK Sultan Abd Samad,Jalan Universiti,3.118222,101.645127,2,1
N3118231E101630650,PJ210,Hotel Lisa De Inn,Jalan Universiti,3.118231,101.63065,2,1
N3118238E101470362,,Casa Sutra,Jalan Setia Perdana U13/28,3.118238,101.470362,1,1
N3118239E101648064,PJ246,Mahsa Avenue,Jalan Universiti,3.118239,101.648064,1,1
N3118249E101630639,PJ210,Hotel Lisa De Inn,Jalan Universiti,3.118249,101.630639,1,1
N3118271E101645074,PJ263,SMK Sultan Abd Samad (Barat),Jalan Universiti,3.118271,101.6450737,2,1
N3118281E101626272,PJ313,Komersial Seksyen 19,Jalan 19/8,3.1182813451754,101.62627247048,2,1
N3118338E101672253,KL1113,Balai Islam TNB,Jalan Bangsar,3.1183379924799,101.67225279065,1,1
N3118353E101763230,AJ335,Taman Melor (Barat),Jalan Teratai 1/2,3.118353,101.76323,1,1
N3118395E101654267,KL1105,Fakulti Perniagaan Dan Perakaunan,Lingkungan Budi,3.118395,101.654267,2,1
N3118467E101665014,KL1110,Stadium Hoki KL,Lingkungan Budi,3.118467,101.665014,1,3
N3118476E101641036,PJ270,Masjid Kolej Islam (Opp),Jalan Prof Ungku Aziz,3.118476,101.641036,2,1
N3118512E101639473,PJ271,Lembaga Farmasi Malaysia,Jalan Prof Ungku Aziz,3.118512,101.639473,2,1
N3118566E101645001,PJ245,SMK Sultan Abd Samad (Timur),Jalan Universiti,3.118566,101.645001,1,1
N3118567E101470306,,Casa Maia,Jalan Setia Perdana U13/28,3.118567,101.470306,2,1
N3118615E101661024,KL2137,Fakulti Undang-Undang,Lingkungan Budi,3.118615,101.6610244,2,1
N3118629E101645120,PJ245,SMK Sultan Abd Samad (Timur),Jalan Universiti,3.118629,101.64512,1,1
N3118664E101709635,KL807,Toyota Sg Besi,Jalan Chan Sow Lin,3.1186642043651,101.70963517856,1,3
N3118674E101661071,KL2137,Fakulti Undang-Undang UM,Lingkungan Budi,3.118674,101.661071,1,1
N3118685E101635364,PJ272,Jaya One Mall,Jalan Universiti,3.118685,101.635364,2,1
N3118688E101709689,KL807,Perindustrian Chan Sow Lin (Selatan),Jalan Chan Sow Lin,3.118688,101.709689,2,1
N3118732E101640579,PJ238,Masjid Kolej Islam,Jalan Prof Ungku Aziz,3.118732,101.640579,1,1
N3118802E101639562,PJ237,Pusat Asasi UIA (Selatan),Jalan Prof Diraja Ungku Aziz,3.118802,101.639562,1,1
N3118803E101639111,PJ237,UIA PJ (Selatan),Jalan Unversiti,3.118803,101.639111,1,1
N3118849E101628699,PJ312,Medan Selera Seksyen 19,Jalan 19/3,3.118849,101.628699,2,1
N3118898E101628694,PJ349,Komersial Ss19/8,Jalan SS 19/8,3.1188983,101.628694,1,1
N3118916E101709987,KL805,Toyota Sg Besi (Opp),Jalan Chan Sow Lin,3.118916,101.709987,2,3
N3118923E101709983,KL805,Perindustrian Chan Sow Lin (Utara),Jalan Chan Sow Lin,3.118923,101.709983,1,1
N3118937E101633375,PJ211,Flat Seksyen 17 (Selatan),Jalan Universiti,3.118937,101.633375,1,1
N3118939E101635496,PJ212,Jaya One Mall (Opp),Jalan Universiti,3.118939,101.635496,1,1
N3119018E101628689,PJ349,Medan Selera Seksyen 19,Jalan SS 19/8,3.119018,101.628689,1,1
N3119024E101441072,,Shell,Jalan Meru,3.1190235234489,101.44107169953,1,2
N3119028E101623668,,Komersial SS2 (Vision Space),Jalan SS 2/75,3.119028,101.623668,2,1
N3119083E101655587,KL1104,Jabatan Bioperubatan UM,Lingkungan Budi,3.119083,101.655587,1,1
N3119097E101655537,KL1104,Fakulti Kejuruteraan (Utara),Lingkungan Budi,3.119097,101.6555372,2,1
N3119108E101759486,,Pasar Taman Muda,Jalan Bunga Mawar,3.119108,101.759486,1,1
N3119149E101759349,,Pasar Taman Muda (Opp),Jalan Bunga Mawar,3.119149,101.759349,2,1
N3119263E101728402,KL1702,Stadium Badminton KL (Opp),Jalan Cheras,3.119263,101.728402,2,3
N3119272E101571041,PJ405,Apartment Sri Meranti,Jalan PJU 1a/5,3.119272,101.571041,1,1
N3119292E101728340,KL1702,Stadium Badminton Cheras,Jalan Cheras,3.1192918,101.72834,1,1
N3119322E101728090,KL355,Stadium Badminton Cheras,Jalan Cheras,3.1193223,101.72809,2,1
N3119353E101593950,PJ7,Dataran Prima Condominium (Opp),Jalan Bukit Mayang Emas,3.1193529068692,101.59394979521,1,1
N3119356E101750688,AJ166,Taman Kencana (Timur),Jalan Bunga Raya,3.119356,101.750688,1,1
N3119397E101728157,KL355,Stadium Badminton KL,Jalan Cheras,3.119397,101.728157,1,3
N3119484E101753124,AJ267,The Resident Ampang South,Jalan Bunga Raya,3.1194839634373,101.75312412437,2,1
N3119509E101590609,PJ828,Taipan 1 (Opp),Jalan PJU 1a/1,3.119509,101.590609,1,1
N3119608E101748577,AJ331,Taman Kencana (Barat),Jalan Bunga Raya,3.119608,101.748577,1,1
N3119611E101643203,PJ239,Pusat Asasi Mahallah Aisyah UIA,Jalan Dato Abu Bakar,3.119611,101.6432035,2,1
N3119615E101643201,PJ239,Pusat Asasi UIA,Jalan Dato Abu Bakar 16/1,3.119615,101.643201,1,1
N3119640E101750297,AJ332,Taman Kencana (Timur),Jalan Pandan Ilmu,3.11964,101.750297,1,1
N3119653E101758107,AJ266,Taman Muda (Barat),Jalan Bunga Raya,3.119653,101.758107,2,1
N3119658E101763299,AJ249,Paragon Point (Selatan),Jalan Teratai 1/2,3.119658,101.763299,1,1
N3119658E101769875,AJ253,Taman Melur (Selatan),Jalan Teratai 1/1,3.119658,101.769875,1,1
N3119724E101752015,AJ229,The Resident Ampang South,Jalan Bunga Raya,3.119724,101.752015,1,1
N3119748E101594318,PJ3,Dataran Prima Kondominium,Jalan Bukit Mayang Emas,3.119748,101.594318,2,1
N3119758E101677393,KL2147,Midvalley North Court,Lingkaran Syed Putra,3.119758,101.677393,1,1
N3119766E101679256,KL1535,Midvalley,Jalan Syed Putra,3.119766,101.679256,1,3
N3119773E101441249,,Kilang Komponen,Jalan Meru,3.1197726835588,101.44124891565,2,2
N3119806E101763054,AJ246,Paragon Point (Selatan),Jalan Teratai 1/2,3.119806,101.763054,1,1
N3119816E101590602,PJ833,Taipan 1,Jalan PJU 1a/1,3.119816,101.590602,2,1
N3119817E101741670,AJ446,Warta Perdana,Jalan 2/1,3.119817,101.74167,2,1
N3119833E101741585,AJ279,Pandan Warta,Jalan 2/1,3.119833,101.741585,1,1
N3119834E101763290,AJ249,Paragon Point (Selatan),Jalan Teratai 1/2,3.119834,101.76329,2,1
N3119839E101742327,,Plaza Pandan,Jalan Perdana Utama,3.119839,101.742327,1,1
N3119856E101756687,AJ230,Taman Muda (Barat),Jalan Bunga Raya,3.119856,101.756687,1,1
N3119920E101756640,AJ230,Taman Muda (Barat),Jalan Bunga Raya,3.11992,101.75664,2,1
N3119946E101632172,PJ216,Flat Seksyen 17 (Barat),Jalan 17/2,3.119946,101.632172,1,1
N3119964E101629679,,Komersial Seksyen 17/45,Jalan Harapan,3.119964,101.629679,1,1
N3119989E101759147,AJ231,Taman Muda (Timur),Jalan Bunga Mawar,3.1199889635163,101.75914666354,1,1
N3119992E101743460,AJ288,7 Eleven,Jalan 3/1,3.119992,101.74346,2,1
N3120059E101632165,PJ216,Pasar Seksyen 17,Jalan 17/2,3.120059,101.6321651,2,1
N3120092E101679603,KL278,Komersial Taman Seputeh,Jalan Syed Putra,3.120092,101.679603,2,3
N3120149E101759186,AJ231,Taman Muda (Timur),Jalan Bunga Raya,3.120149,101.759186,2,1
N3120190E101743645,AJ272,Pandan Perdana (Timur),Jalan Perdana 3/1,3.12019,101.743645,2,1
N3120261E101579975,PJ831,Dataran Ara Damansara,Jalan PJU 1a/20,3.120261,101.579975,2,1
N3120290E101743675,AJ272,7 Eleven,Jalan 3/1,3.1202903,101.743675,1,1
N3120338E101711014,KL2202,Perindustrian Trisegi,Jalan Chan Sow Lin,3.120338,101.711014,2,3
N3120341E101710822,KL2205,Kawasan Perindustrian Chan Sow Lin,Jalan Chan Sow Lin,3.120341,101.710822,2,1
N3120341E101710825,KL2205,Perindustrian Trisegi,Jalan Chan Sow Lin,3.120341,101.710825,1,3
N3120343E101710975,KL2202,Kawasan Perindustrian Chan Sow Lin,Jalan Chan Sow Lin,3.120343,101.710975,1,1
N3120374E101820490,KJ146,Kampung Rantau Panjang,Jalan Hulu Langat,3.1203737583382,101.8204902357,2,2
N3120411E101764263,AJ154,Puteri Park Plaza,Jalan Taman Putra,3.120411,101.764263,2,1
N3120467E101589031,,Taipan 1 Ara Damansara,Jalan PJU 1a/3,3.120467,101.589031,1,1
N3120468E101751240,AJ168,Taman Kencana (Utara),Jalan Pandan Ilmu,3.120468,101.75124,2,1
N3120506E101755424,AJ237,Sekolah Kebangsaan Taman Muda,Jalan Bunga Mawar,3.120506,101.755424,2,1
N3120508E101755429,AJ237,SK Taman Muda,Jalan Bunga Mawar,3.1205083504751,101.75542940854,1,1
N3120543E101763181,AJ133,Puteri Park Plaza,Jalan Taman Putra,3.120543,101.763181,1,1
N3120546E101673604,KL1114,HQ TNB,Jalan Bangsar,3.120545601227,101.67360352039,1,1
N3120642E101740640,AJ280,Pandan Court,Jalan Perdana Utama,3.120642,101.74064,1,1
N3120654E101766083,AJ153,Taman Putra Ampang Barat,Jalan Taman Putra,3.120654,101.766083,2,1
N3120659E101820420,KJ78,Kampung Rantau Panjang,Jalan Hulu Langat,3.1206591729012,101.82041997814,1,2
N3120678E101740830,AJ281,Perdana Court,Jalan Perdana Utama,3.120678,101.74083,2,1
N3120681E101762941,AJ428,Paragon Point (Utara),Jalan Teratai 1/2,3.120681,101.762941,2,1
N3120713E101621792,PJ771,Komersial SS2 (Public Bank),Jalan SS 2/75,3.120713,101.621792,1,1
N3120720E101638411,PJ236,Perumahan Seksyen 16,Jalan 17/1,3.1207204265,101.63841073829,2,1
N3120738E101762960,AJ428,Paragon Point (Utara),Jalan Teratai 1/2,3.120738,101.76296,1,1
N3120783E101638431,PJ236,UIA PJ (Barat),Jalan 17/1,3.120783,101.638431,1,1
N3120937E101770215,AJ445,Taman Melur (Utara),Jalan Teratai 1/1,3.120937,101.770215,1,1
N3120943E101766281,AJ134,Taman Putra Ampang (Barat),Jalan Taman Putra,3.120943,101.766281,1,1
N3121120E101653580,KL1109,Perpustakaan UM,Lingkungan Budi,3.12112,101.6535802,2,1
N3121134E101592087,PJ827,Idaman Villas,Jalan PJU 1a/1,3.121134,101.592087,1,1
N3121181E101633833,PJ217,Padang Srk Sri Damai,Jalan 17/11,3.121181,101.633833,2,1
N3121187E101633846,PJ217,SK Sri Damai (Selatan),Jalan 17/11,3.121187,101.633846,1,1
N3121351E101759796,AJ242,Taman Mawar,Jalan Taman Mawar 4,3.121351,101.759796,2,1
N3121373E101760082,AJ242,Komersial Taman Muda,Jalan Bunga Mawar 4,3.121373,101.760082,1,1
N3121507E101751328,AJ333,Flat Pandan Indah,Jalan Pandan Ilmu,3.121507,101.751328,1,1
N3121595E101771667,,Taman Tasik Tambahan,Jalan Taman Putra,3.121595,101.771667,1,1
N3121653E101746518,AJ511,Pandan Perdana Business Centre,MRR2,3.1216530000232,101.74651763891,1,1
N3121732E101588833,PJ20,Maisson Condo,Jalan PJU 1a/3,3.121732,101.588833,2,1
N3121738E101658348,KL1108,Pusat Asasi Sains UM,Lingkungan Budi,3.121738,101.658348,1,1
N3121772E101771236,AJ298,Taman Rekreasi Kampung Tasik Tambahan,Jalan Taman Putra,3.1217719764344,101.77123592579,1,1
N3121785E101578716,PJ676,Dataran Ara Damansara,Jalan PJU 1a/20,3.121785,101.578716,1,1
N3121818E101658265,KL1108,Pusat Asasi Sains (Dari Stn),Lingkungan Budi,3.121818,101.6582647,2,1
N3121867E101657186,KL1107,Dewan Tunku Canselor UM,Lingkungan Budi,3.121867,101.657186,1,1
N3122004E101768471,AJ135,Taman Putra Ampang (Timur),Jalan Tasik Tambahan 1,3.122004,101.768471,1,1
N3122023E101592380,PJ834,Damansara Idaman,Jalan PJU 1a/1,3.122023,101.59238,2,1
N3122104E101629143,,Pangsapuri Damansara Bistari,Jalan Harapan,3.122104,101.629143,1,1
N3122185E101768541,AJ152,Taman Putra Ampang (Timur),Jalan Tasik Tambahan 1,3.122185,101.768541,2,1
N3122195E101581841,PJ19,Ara Vista,Jalan PJU 1a/3,3.122195,101.581841,2,1
N3122350E101708355,KL1769,Chan Sow Lin (Barat),Jalan Sg Besi,3.1223496873538,101.70835488179,1,1
N3122435E101712482,KL2201,Perindustrian Chan Sow Lin (Tengah),Jalan Chan Sow Lin,3.122435,101.712482,1,1
N3122441E101712545,KL2201,Hyundai Services (Opp),Jalan Chan Sow Lin,3.122441,101.712545,2,3
N3122443E101583219,PJ408,Ara Vista (Opp),Jalan PJU 1a/3,3.122443,101.583219,1,1
N3122466E101470735,,Suria Rafflesia Apartment (Opp),Jalan Setia Perdana U13/28,3.122466,101.470735,2,1
N3122488E101751166,AJ169,SMK Pandan Indah (Opp),Jalan Pandan Ilmu,3.122488,101.751166,2,1
N3122579E101821542,KJ79,Felcra Semungkis,Jalan Hulu Langat,3.1225786593045,101.82154211687,1,2
N3122609E101470811,,Suria Rafflesia Apartment,Jalan Setia Perdana U13/28,3.122609,101.470811,1,1
N3122683E101738170,KL882,Toyota Servis,Jalan 5/91,3.122683,101.73817,2,1
N3122740E101774804,,Pasar Tasek Tambahan,Jalan Taman Putera,3.1227395720654,101.77480384563,1,1
N3122852E101737940,KL880,Petron,Jalan 5/91,3.1228523,101.73794,1,1
N3122869E101729430,KL873,Pgrm,Jalan Pandan Indah,3.122869,101.72943,2,1
N3122869E101821930,KJ145,Simpang Felcra Semungkis,Jalan Hulu Langat,3.1228693535946,101.82193020899,2,2
N3122951E101468559,,Suria Ixora Apartment,Jalan Setia Perdana U13/28,3.122951,101.468559,2,1
N3122964E101729164,KL870,Pgrm,Jalan 1/91,3.1229637,101.729164,1,1
N3122964E101751258,AJ165,SMK Pandan Indah,Jalan Pandan Ilmu,3.122964,101.751258,1,1
N3122985E101595167,PJ2,Aman Suria,Jalan Bukit Mayang Emas,3.122985,101.595167,2,1
N3122986E101587437,PJ674,Maisson Residence,Jalan PJU 1a/3,3.122986,101.587437,1,1
N3123059E101594947,PJ583,Aman Suria,Jalan Bukit Mayang Emas,3.123059,101.594947,1,1
N3123098E101712808,KL2206,Hyundai Services,Jalan Chan Sow Lin,3.123098,101.712808,1,3
N3123104E101712811,KL2206,Perindustrian Chan Sow Lin (Tengah),Jalan Chan Sow Lin,3.123104,101.712811,2,1
